id,ancestor_list,origin_time,src,src_args,num_units,total_units,length,merit,gest_time,fitness,gen_born,update_born,update_deactivated,depth,hw_type,inst_set,sequence,cells,gest_offset,lineage
35808316,[35807234],197926,div:int,(none),0,9,99,198,196,1.0102,31745,197926,197994,4786,0,heads_default,ppjwjagciailpauzayzarioAzyksbpmpqyacaAdxyzpqBkpapyecuAicycvoxuyzyvqrbyfjqaklvrbzzuebuuzvvvvvfcxvvga,['NONE'],['NONE'],['NONE']
35806284,[35800769],197916,div:int,(none),0,14,96,187.538,189.769,0.98824,31728,197916,197987,4773,0,heads_default,BkxwjagctbodwBacebaBanxbizdcbuhaqaczmoauzjBpayjecuAdcycxxuybldjcytbjbcBceqqnoankljBzvvvvvfcxvvga,['NONE'],['NONE'],['NONE']
35798291,[35790246],197875,div:int,(none),0,38,99,193.739,197.87,0.979122,31738,197875,197984,4786,0,heads_default,mkjwjagciuilpouAayfarionzhkxbpbpqsacaAdnyzsqBkpapyecuAicycvobuyzyvqrbyfjqaklvrlkzmeluuzvvvvvfcxvvga,['NONE'],['NONE'],['NONE']
35802220,[35801177],197895,div:int,(none),0,29,97,189.964,192.982,0.98436,31728,197895,197984,4772,0,heads_default,iexwjagctbuwwsbhebjrannkabxanhyAAaerxmorfzjBpayhecuAdvycjauyoubjmocrjjsAizqliabrcncAzvvvvvfcxvvga,['NONE'],['NONE'],['NONE']
35780898,[35768053],197786,div:int,(none),0,31,96,187.026,190.513,0.981691,31706,197786,197975,4773,0,heads_default,ltzwjagctskywmmdebirakdkcoqapstbAarqymoiBzBypadxecuodcycjbuyoltjdzdiqjicicqAiuabfjbzvvvvvfcxvvga,['NONE'],['NONE'],['NONE']
35797021,[35793514],197869,div:int,(none),0,19,97,191.333,195.667,0.977848,31723,197869,197973,4773,0,heads_default,AhxwjagctbukwsbwlbjrankkcbxanweAAadyxsorfzfBpaydecuAdvycjjuyolajmofzkjkAizqfitbrcncxzvvvvvfcxvvga,['NONE'],['NONE'],['NONE']
35788844,[35787749],197826,div:int,(none),0,28,103,191.133,202.567,0.943551,31711,197826,197972,4778,0,heads_default,ihfwjagcebzwzrawxblmfkunBxjqjaboAabacypdffBzjpayxecuAycycjbuywlbjikzpncwcqnBocnabicszvvvvvfcxvvgaihxwja,['NONE'],['NONE'],['NONE']
35799059,[35791455],197879,div:int,(none),0,11,111,190,207,0.917874,31724,197879,197970,4771,0,heads_default,ihxwjaAargctwrawmBvzcnByczjabstaAiwypdoaBzhpayxecujycycjbuyllbjcikzqjtcncqAieanobkdzvvvvvfcxvvgaihxwjiaAaihxwja,['NONE'],['NONE'],['NONE']
35801929,[35798291],197894,div:int,(none),0,9,99,193.882,197.941,0.979493,31741,197894,197967,4787,0,heads_default,mkjwjagciuilpouAayfarionzhkxbpbpqsacaAdnyzsqBkpapyecuAicycvobuyzyvqrbyfjqaklvolkzmeluuzvvvvvfcxvvga,['NONE'],['NONE'],['NONE']
35811697,[35806805],197944,div:int,(none),0,1,99,194,198,0.979798,31749,197944,197958,4790,0,heads_default,mkjwjagciuilpouAayfarionzhkxbpbpqsacaAbnyzsqBkpapyecuAicycvobuyzyvdrayfjqaklvolkzmeluuzvvvvvfcxvvga,['NONE'],['NONE'],['NONE']
35811078,[35780898],197941,div:int,(none),0,2,96,188,191,0.984293,31733,197941,197956,4774,0,heads_default,ltzwjagctskywmmdebirakdkcoqapstbAarqymoiBzBypadxecuodcycjbuyoltjdzdiqjicicqAiuaqfjbzvvvvvfcxvvga,['NONE'],['NONE'],['NONE']
35805465,[35786517],197912,div:int,(none),0,6,98,194,196,0.989796,31726,197912,197953,4769,0,heads_default,ihxwjagctblkhpbwebjhannkcnxBnhyAAadrxjvrfzjBpayyecuAddvycjauyslmbmofqkjnkizqnioapbcctzvvvvvfcxvvga,['NONE'],['NONE'],['NONE']
35808959,[35799059],197930,div:int,(none),0,1,111,190,208,0.913462,31732,197930,197949,4772,0,heads_default,ihxwjaAargctwrawmBvzcnByczjabstaAiwypdoaBzhpayxecujycycjbuyllbjcikzqjtcncqAieanqbkdzvvvvvfcxvvgaihxwjiaAaihxwja,['NONE'],['NONE'],['NONE']
35786517,[35768059],197814,div:int,(none),0,23,97,190.652,195.326,0.976065,31709,197814,197942,4768,0,heads_default,ihxwjagctblkhpbwebjhannkcnxBnhyAAadrxjorfzjBpayyecuAdvycjauyslmbmofqkjnkizqnioapbcctzvvvvvfcxvvga,['NONE'],['NONE'],['NONE']
35796075,[35788844],197864,div:int,(none),0,11,103,190.818,203.409,0.938094,31717,197864,197940,4779,0,heads_default,ihfwjagcebzwzrawxblmfkunBxjqjaboAabacypdffBzjpayxecuAycycjbuywxbjikzpncwcqnBocnabicszvvvvvfcxvvgaihxwja,['NONE'],['NONE'],['NONE']
35800769,[35795928],197888,div:int,(none),0,7,96,187.125,189.562,0.987131,31723,197888,197937,4772,0,heads_default,BkxwjagctbodwBacebaBanxbizdcbuhaqaczmoauzjBpayjecuAdcyccxuybldjcytbjbcBceqqnoankljBzvvvvvfcxvvga,['NONE'],['NONE'],['NONE']
35789938,[35786642],197832,div:int,(none),0,19,99,190.708,195.354,0.976212,31729,197832,197932,4783,0,heads_default,ppjwjagciailpauzayzarioAzykxbpmpqfacaAdxyzpqBkpapyecuAicycvoxuyzyvqrbyfjqaklvrfzzueluuzvvvvvfcxvvga,['NONE'],['NONE'],['NONE']
35804714,[35796075],197908,div:int,(none),0,1,103,192,204,0.941176,31724,197908,197931,4780,0,heads_default,ihfwjagcebzwzrawxjlmfkunBxjqjaboAabacypdffBzjpayxecuAycycjbuywxbjikzpncwcqnBocnabicszvvvvvfcxvvgaihcwja,['NONE'],['NONE'],['NONE']
35793517,[35792443],197851,div:int,(none),0,13,96,186.69,189.345,0.985967,31717,197851,197930,4770,0,heads_default,BkxwjagctbodwBawebgBanxbizdcbuhaqaczmoauzjBpayjecuAdcyccxuybldjcytbjbccceqqnoankljBzvvvvvfcxvvga,['NONE'],['NONE'],['NONE']
35768059,[35735666],197720,div:int,(none),0,39,97,191.049,195.524,0.977103,31693,197720,197927,4767,0,heads_default,ihxwjagctblkhpbwebjhannkcnxanhyAAadrxjorfzjBpayyecuAdvycjauyslmbmofqkjnkizqnioapbcctzvvvvvfcxvvga,['NONE'],['NONE'],['NONE']
35807234,[35804177],197921,div:int,(none),0,1,99,198,197,1.00508,31744,197921,197927,4785,0,heads_default,ppjwjagciailpauzayzarioAzyksbpmpqyacaAdxyzpqBkpapyecuAicycvoxuyzyvqrbyfjqaklvrbzzueluuzvvvvvfcxvvga,['NONE'],['NONE'],['NONE']
35804177,[35789938],197905,div:int,(none),0,1,99,192,195,0.984615,31741,197905,197925,4784,0,heads_default,ppjwjagciailpauzayzarioAzyksbpmpqfacaAdxyzpqBkpapyecuAicycvoxuyzyvqrbyfjqaklvrfzzueluuzvvvvvfcxvvga,['NONE'],['NONE'],['NONE']
35795928,[35793517],197863,div:int,(none),0,3,96,185.667,188.833,0.983222,31719,197863,197915,4771,0,heads_default,BkxwjagctbodwBawebaBanxbizdcbuhaqaczmoauzjBpayjecuAdcyccxuybldjcytbjbccceqqnoankljBzvvvvvfcxvvga,['NONE'],['NONE'],['NONE']
35801177,[35793346],197890,div:int,(none),0,1,97,188,192,0.979167,31727,197890,197900,4771,0,heads_default,iexwjagctbuwwsbhebjrannkabxanhyAAaerxmorfzjBpayhecuAdvycjauyoubjmoczjjsAizqniabrcncAzvvvvvfcxvvga,['NONE'],['NONE'],['NONE']
35793346,[35780024],197850,div:int,(none),0,12,97,190,193,0.984456,31720,197850,197899,4770,0,heads_default,iexwjagctbuwwsbhebjrannkabxanhyAAaarxmorfzjBpayhecuAdvycjauyoubjmoczjjsAizqniabrcncAzvvvvvfcxvvga,['NONE'],['NONE'],['NONE']
35783711,[35777923],197800,div:int,(none),0,15,99,190,196,0.969388,31725,197800,197897,4783,0,heads_default,pkjwjagciBilpouAayfarionzakxbpbpqsacaAdnyzsqBkpapyecuAicycvoxuyzyvqrbyfjqaklvrlkzmeluuzvvvvvfcxvvga,['NONE'],['NONE'],['NONE']
35794309,[35793010],197855,div:int,(none),0,4,98,192,194,0.989691,31722,197855,197893,4799,0,heads_default,kAiwjagcijitbmavkctqlycfpmuiboweaxylimmzokBmpawvyecuxjcyccjuypcuwurrotpoxtilAfnmjceAczvvvvvfcxvvga,['NONE'],['NONE'],['NONE']
35791455,[35788128],197840,div:int,(none),0,1,105,190,207,0.917874,31718,197840,197893,4770,0,heads_default,ihxwjaAargctwrawmBvzcnByczjabstaAiwypdoaBzhpayxecujycycjbuyllbjcikzqjtcncqAieanobkdzvvvvvfcxvvgaihxwjiaAa,['NONE'],['NONE'],['NONE']
35776697,[35765649],197764,div:int,(none),0,21,106,192.688,207.344,0.929309,31718,197764,197888,4779,0,heads_default,ppjwjagcimilpauzayzarioAzykxbpmpqsfacaAdxyzsqBkpapyecuAicycvoxuyzyvqrbyfjqaklvrdzzueluuzvvvvvfcxvvgappjwja,['NONE'],['NONE'],['NONE']
35793514,[35791345],197851,div:int,(none),0,6,97,190,195,0.974359,31720,197851,197884,4772,0,heads_default,AhxwjagctbukwsbwlbjrankkcbxanweAAadyxsorfzfBpaydecuAdvycjjuyolajmofzkjkAizqnitbrcncxzvvvvvfcxvvga,['NONE'],['NONE'],['NONE']
35792443,[35787803],197845,div:int,(none),0,6,96,185.5,188.75,0.982776,31716,197845,197882,4769,0,heads_default,BkxwjagctbodwBawebgBanxbizdcbumaqaczmoauzjBpayjecuAdcyccxuybldjcytbjbccceqqnoankljBzvvvvvfcxvvga,['NONE'],['NONE'],['NONE']
35789850,[35788570],197832,div:int,(none),0,4,98,192,194,0.989691,31718,197832,197868,4797,0,heads_default,kAiwjagcijitbmavkctqlycfpmuiboweaxolimmzokBmpawvyecuxjcyccjuypcuwurrojpoxtilAfnmjceAczvvvvvfcxvvga,['NONE'],['NONE'],['NONE']
35787803,[35773509],197821,div:int,(none),0,1,111,185.333,188.667,0.982326,31712,197821,197863,4768,0,heads_default,BkxwjagctbodwBawebgBanxbizdcbumaqaczmoauzjBpayjecuAdcyccxuybldjcytbjbccceqqnoankljBzvvvvvfcxvvgaBkxwjagctbodwBa,['NONE'],['NONE'],['NONE']
35788128,[35783920],197823,div:int,(none),0,1,96,190,198,0.959596,31715,197823,197860,4769,0,heads_default,ihxwjaAargctwrawmBvzcnByczjabstaAiwypdoaBzhpayxecujycycjbuyllbjcikzqjtcncqAieanobkdzvvvvvfcxvvga,['NONE'],['NONE'],['NONE']
35791345,[35786951],197840,div:int,(none),0,3,97,190,195,0.974359,31718,197840,197858,4771,0,heads_default,AhxwjagctbukwsbwlbjrankkcbxanweAAadyxsorfzjBpaydecuAdvycjjuyolajmofzkjkAizqnitbrcncxzvvvvvfcxvvga,['NONE'],['NONE'],['NONE']
35793010,[35789850],197848,div:int,(none),0,1,98,192,194,0.989691,31721,197848,197856,4798,0,heads_default,kAiwjagcijitbmavkctqlycfpmuiboweaxylimmzokBmpawvyecuxjcyccjuypcuwurrojpoxtilAfnmjceAczvvvvvfcxvvga,['NONE'],['NONE'],['NONE']
35788570,[35787481],197825,div:int,(none),0,2,98,192,194,0.989691,31717,197825,197856,4796,0,heads_default,kAiwjagcijitbmavkctqzycfpmuiboweaxllimmzokBmpawvyecuxjcyccjuypcuwurrojpoxtilAfnmjceAczvvvvvfcxvvga,['NONE'],['NONE'],['NONE']
35784182,[35771357],197803,div:int,(none),0,10,98,194,196,0.989796,31713,197803,197856,4794,0,heads_default,kAiwjagcijitbmavkctqzycfpmuibowwaxllimmzokBmpawvyecuxjcyccjuypcuwurrojpoxtilAfnmjceAczvvvvvfcxvvga,['NONE'],['NONE'],['NONE']
35787749,[35777968],197821,div:int,(none),0,3,103,190,201,0.945274,31710,197821,197856,4777,0,heads_default,ihfwjagcebzwzrawxblmfkunBxjqjabobabacypdffBzjpayxecuAycycjbuywlbjikzpncwcqnBocnabicszvvvvvfcxvvgaihxwja,['NONE'],['NONE'],['NONE']
35784899,[35783711],197806,div:int,(none),0,8,99,190,195,0.974359,31726,197806,197853,4784,0,heads_default,pkjwjagciuilpouAayfarionzakxbpbpqsacaAdnyzsqBkpapyecuAicycvobuyzyvqrbyfjqaklvrlkzmeluuzvvvvvfcxvvga,['NONE'],['NONE'],['NONE']
35780024,[35777511],197781,div:int,(none),0,7,97,190.375,193.188,0.985437,31708,197781,197851,4769,0,heads_default,iexwjagctbuwwsbhebjrannkabxanhyAAaarxmorfzjBpayxecuAdvycjauyoubjmoczjjsAizqniabrcncAzvvvvvfcxvvga,['NONE'],['NONE'],['NONE']
35777923,[35774477],197770,div:int,(none),0,9,99,191.778,197.889,0.969093,31720,197770,197844,4782,0,heads_default,pkjwjagciBilpouAayfarionzakxbpmpqsacaAdnyzsqBkpapyecuAicycvoxuyzyvqrbyfjqaklvrlkzmeluuzvvvvvfcxvvga,['NONE'],['NONE'],['NONE']
35786951,[35768362],197817,div:int,(none),0,2,97,190,195,0.974359,31714,197817,197842,4770,0,heads_default,ihxwjagctbukwsbwlbjrankkcbxanweAAadyxsorfzjBpaydecuAdvycjjuyolajmofzkjkAizqnitbrcncxzvvvvvfcxvvga,['NONE'],['NONE'],['NONE']
35786642,[35784315],197815,div:int,(none),0,4,99,190,196,0.969388,31726,197815,197838,4782,0,heads_default,ppjwjagcimilpauzayzarioAzykxbpmpqfacaAdxyzpqBkpapyecuAicycvoxuyzyvqrbyfjqaklvrfzzueluuzvvvvvfcxvvga,['NONE'],['NONE'],['NONE']
35768362,[35765109],197721,div:int,(none),0,11,97,191.6,195.8,0.978545,31698,197721,197833,4769,0,heads_default,ihxwjagctbukwsbwlbjrankkcbxanweAAadyxsorfzjBpaydecuAdvycjjuyolajmofzkjkAizqniobrcncxzvvvvvfcxvvga,['NONE'],['NONE'],['NONE']
35777968,[35771795],197771,div:int,(none),0,8,103,190.632,201.316,0.946923,31702,197771,197832,4776,0,heads_default,ihxwjagcebzwzrawxblmfkunBxjqjabobabacypdffBzjpayxecuAycycjbuywlbjikzpncwcqnBocnabicszvvvvvfcxvvgaihxwja,['NONE'],['NONE'],['NONE']
35773509,[35772125],197748,div:int,(none),0,6,110,184.8,206.4,0.895339,31701,197748,197830,4767,0,heads_default,BkxwjagctbodwBawebgBanxbizdcbumaqaczmoauzjBpayjecuAdcyccxuybldjcytbjbcceqqnoankljBzvvvvvfcxvvgaBkxwjagctbodwBa,['NONE'],['NONE'],['NONE']
35771357,[35755044],197737,div:int,(none),0,9,98,195.5,196.75,0.993642,31702,197737,197828,4793,0,heads_default,kAiwjagcijitbmavkctqzycfpmuibowwaxllimmzouBmpawvyecuxjcyccjuypcuwurrojpoxtilAfnmjceAczvvvvvfcxvvga,['NONE'],['NONE'],['NONE']
35787481,[35784182],197819,div:int,(none),0,1,98,194,196,0.989796,31716,197819,197828,4795,0,heads_default,kAiwjagcijitbmavkctqzycfpmuibowcaxllimmzokBmpawvyecuxjcyccjuypcuwurrojpoxtilAfnmjceAczvvvvvfcxvvga,['NONE'],['NONE'],['NONE']
35783920,[35780540],197801,div:int,(none),0,4,96,190,189,1.00529,31711,197801,197824,4768,0,heads_default,ihxwjaAargctwrawmBozcnByczjabstaAiwypdoaBzhpayxecujycycjbuyllbjcikzqjtcncqAieanobkdzvvvvvfcxvvga,['NONE'],['NONE'],['NONE']
35774477,[35773257],197753,div:int,(none),0,11,99,193.407,198.704,0.973333,31717,197753,197824,4781,0,heads_default,pkjwjagciBilpouAayfarionzakxbpmpqsacaAdxyzsqBkpapyecuAicycvoxuyzyvqrbyfjqaklvrlkzmeluuzvvvvvfcxvvga,['NONE'],['NONE'],['NONE']
35772492,[35762692],197743,div:int,(none),0,28,96,190,189,1.00529,31701,197743,197819,4766,0,heads_default,ihxwjaAargctwrawmBozcnByczjabstaAiwypdoaBzjpayxecujycycjbuyllbjcikzqjtcncqAieanrbkdzvvvvvfcxvvga,['NONE'],['NONE'],['NONE']
35762692,[35747299],197692,div:int,(none),0,16,96,189.659,188.829,1.00439,31692,197692,197817,4765,0,heads_default,ihxwjaAargctwrawmBozcnByczjabstaAiwypdoaBzjpayxecujycycjbuyllbjcikzqjtcncqnieanrbkdzvvvvvfcxvvga,['NONE'],['NONE'],['NONE']
35784315,[35781722],197803,div:int,(none),0,1,105,190,196,0.969388,31724,197803,197816,4781,0,heads_default,ppjwjagcimilpauzayzarioAzykxbpmpqfacaAdxyzpqBkpapyecuAicycvoxuyzyvqrbyfjqaklvrfzzueluuzvvvvvfcxvvgappjwja,['NONE'],['NONE'],['NONE']
35772125,[35767212],197741,div:int,(none),0,2,110,183.8,207.9,0.884077,31700,197741,197808,4766,0,heads_default,BkxwjagctbodwBawebgBanxbizxcbumaqaczmoauzjBpayjecuAdcyccxuybldjcytzjbcceqqnoankljBzvvvvvfcxvvgaBkxwjagctbodwBa,['NONE'],['NONE'],['NONE']
35781722,[35776697],197790,div:int,(none),0,1,106,194,208,0.932692,31722,197790,197805,4780,0,heads_default,ppjwjagcimilpauzayzarioAzykxbpmpqsfacaAdxyzsqBkpapyecuAicycvoxuyzyvqrbyfjqaklvrfzzueluuzvvvvvfcxvvgappjwja,['NONE'],['NONE'],['NONE']
35763999,[35758101],197699,div:int,(none),0,16,97,191.931,194.966,0.984435,31694,197699,197800,4765,0,heads_default,iexwjagctbuwwsbwebjrannkabxanhyAAaarxmorfzjBpayxecuAdvycjauyolbjmofzjjsAizqnidbrcncAzvvvvvfcxvvga,['NONE'],['NONE'],['NONE']
35771795,[35769445],197739,div:int,(none),0,8,103,192,202,0.950495,31697,197739,197795,4775,0,heads_default,ihxwjagcebzwzrawxblmfkunBxjqjabotabacypdffBzjpayxecuAycycjbuywlbjikzpncwcqnBocnrbicszvvvvvfcxvvgaihxwja,['NONE'],['NONE'],['NONE']
35754698,[35746908],197651,div:int,(none),0,26,99,192.908,198.667,0.970968,31700,197651,197792,4777,0,heads_default,pkjwjagcimilpruzayzarionzakxbpmpqsacaAdxyzsqBkpapyecuAicycvoxuyzyvqrbyfjqaklvrlkzmeluuzvvvvvfcxvvga,['NONE'],['NONE'],['NONE']
35768053,[35766990],197720,div:int,(none),0,11,96,188,191,0.984293,31695,197720,197791,4772,0,heads_default,ltzwjagctskywmmdebirakdkcoqapstbAarqymoiBzjypadxecuodcycjbuyoltjdzdiqjicicqAiuabfjbzvvvvvfcxvvga,['NONE'],['NONE'],['NONE']
35777511,[35776321],197768,div:int,(none),0,1,97,192,195,0.984615,31706,197768,197782,4768,0,heads_default,iexwjagctbuwwsbhebjrannkabxanhyAAaarxmorfzjBpayxecuAdvycjauyoubjmofzjjsAizqniabrcncAzvvvvvfcxvvga,['NONE'],['NONE'],['NONE']
35767212,[35764511],197715,div:int,(none),0,4,110,184,208,0.884615,31696,197715,197781,4765,0,heads_default,BkxwjagctbodwBawebgBanxbizxcbumaqaczmoauzjBpayjecuAdcyccxuybldjcytzjacceqqnoankljBzvvvvvfcxvvgaBkxwjagctbodwBa,['NONE'],['NONE'],['NONE']
35740290,[35736884],197577,div:int,(none),0,43,98,195.034,196.517,0.992448,31675,197577,197781,4791,0,heads_default,kAiwjagcijitbmavkctqzycfrmuibowwaxllimmzouBmpawvyecuxycyccjuypcuwurrojptxtilAfnmjceAczvvvvvfcxvvga,['NONE'],['NONE'],['NONE']
35776321,[35771757],197762,div:int,(none),0,2,97,192,195,0.984615,31705,197762,197781,4767,0,heads_default,iexwjagctbuwwsbhebjrannkabxanhyAAaarxmorfzjBpayxecuAdvycjauyolbjmofzjjsAizqniabrcncAzvvvvvfcxvvga,['NONE'],['NONE'],['NONE']
35769445,[35768250],197727,div:int,(none),0,1,97,192,202,0.950495,31695,197727,197778,4774,0,heads_default,ihxwjagcebzwzrawxblmfkunBxjqjabotabacypdffBzjpayxecuAycycjbuywlbjikzpncwcqnBocnrbicszvvvvvfcxvvga,['NONE'],['NONE'],['NONE']
35765649,[35759593],197707,div:int,(none),0,14,106,192,207,0.927536,31709,197707,197777,4778,0,heads_default,ppjwjagcimilpauzayzarionzykxbpmpqsfacaAdxyzsqBkpapyecuAicycvoxuyzyvqrbyfjqaklvrdzzueluuzvvvvvfcxvvgappjwja,['NONE'],['NONE'],['NONE']
35741121,[35739971],197581,div:int,(none),0,27,96,186.055,192.309,0.967449,31670,197581,197777,4770,0,heads_default,ihxwjagcebzwwrawxblmfkunBxcqjabotabacypdofBzjpayxecuAycycjbuywlbjikzjncwcqnBoanrbiszvvvvvfcxvvga,['NONE'],['NONE'],['NONE']
35765109,[35763927],197704,div:int,(none),0,10,97,192,195,0.984615,31695,197704,197776,4768,0,heads_default,ihxwjagctbukwsbwlbjrankkcbxanweAAadyxsorfzjBpaydecuAdvycjauyolajmofzkjkAizqniobrcncxzvvvvvfcxvvga,['NONE'],['NONE'],['NONE']
35771757,[35763999],197739,div:int,(none),0,4,97,192,195,0.984615,31701,197739,197774,4766,0,heads_default,iexwjagctbuwwsbhebjrannkabxanhyAAaarxmorfzjBpayxecuAdvycjauyolbjmofzjjsAizqnidbrcncAzvvvvvfcxvvga,['NONE'],['NONE'],['NONE']
35755044,[35740290],197653,div:int,(none),0,28,98,195.02,196.51,0.992412,31688,197653,197771,4792,0,heads_default,kAiwjagcijitbmavkctqzycfpmuibowwaxllimmzouBmpawvyecuxjcyccjuypcuwurrojptxtilAfnmjceAczvvvvvfcxvvga,['NONE'],['NONE'],['NONE']
35748738,[35733864],197620,div:int,(none),0,25,96,184.773,189.386,0.975632,31681,197620,197770,4762,0,heads_default,BkxwjagctbodwBawebgranxbizxcbumaqaczmoauzjBpayjecuAdcyccxuybldjcytzqjacceqqnoankljBzvvvvvfcxvvga,['NONE'],['NONE'],['NONE']
35765290,[35754698],197705,div:int,(none),0,8,99,196,200,0.98,31709,197705,197767,4778,0,heads_default,pkjwjagcimilpruAayzarionzakxbpmpqsacaAdxyzsqBkpapyecuAicycvoxuyzyvqrbyfjqaklvrlkzmeluuzvvvvvfcxvvga,['NONE'],['NONE'],['NONE']
35735666,[35722858],197554,div:int,(none),0,44,97,189.137,196.326,0.963401,31668,197554,197766,4766,0,heads_default,ihxwjagctblkhpbwebjhannkcnxanhyAAadrxjorfzjBpayyecuAdvycjauyslmjmofqkjnkizqnioapbcctzvvvvvfcxvvga,['NONE'],['NONE'],['NONE']
35747299,[35743558],197613,div:int,(none),0,23,96,188.723,189.362,0.996623,31678,197613,197764,4764,0,heads_default,ihxwjaAargctwrawmBozcnBxczjabstaAawypdoaBzjpayxecujycycjbuyllbjcikzqjtcncqnieanrbkdzvvvvvfcxvvga,['NONE'],['NONE'],['NONE']
35773257,[35769734],197747,div:int,(none),0,1,99,194,199,0.974874,31716,197747,197764,4780,0,heads_default,pkjwjagciBilpruAayfarionzakxbpmpqsacaAdxyzsqBkpapyecuAicycvoxuyzyvqrbyfjqaklvrlkzmeluuzvvvvvfcxvvga,['NONE'],['NONE'],['NONE']
35759292,[35741121],197675,div:int,(none),0,13,96,189.52,192.76,0.983187,31686,197675,197762,4771,0,heads_default,ihxwjagcebzwwrawxblmfkunBxjqjabotabacypdofBzjpayxecuAycycjbuywlbjikzjncwcqnBoanrbiszvvvvvfcxvvga,['NONE'],['NONE'],['NONE']
35769734,[35765290],197729,div:int,(none),0,1,99,194,199,0.974874,31713,197729,197755,4779,0,heads_default,pkjwjagcimilpruAayfarionzakxbpmpqsacaAdxyzsqBkpapyecuAicycvoxuyzyvqrbyfjqaklvrlkzmeluuzvvvvvfcxvvga,['NONE'],['NONE'],['NONE']
35752099,[35739802],197638,div:int,(none),0,11,97,190.714,194.357,0.981251,31684,197638,197753,4764,0,heads_default,ihxwjagctbukwsbwlbjrankkcbxanheAAadyxmorfzjBpaydecuAdvycjauyolbjmofzkjnAizqniobrcncxzvvvvvfcxvvga,['NONE'],['NONE'],['NONE']
35760290,[35759116],197680,div:int,(none),0,11,96,187.545,190.773,0.983078,31688,197680,197752,4770,0,heads_default,lwzwjagctskywmmdebirakdkcoqapstbAarqymoiBzjypadxecuodcycjbuyoltjdzdiqjicicqAiuabfjazvvvvvfcxvvga,['NONE'],['NONE'],['NONE']
35764511,[35758069],197702,div:int,(none),0,4,110,184,207,0.888889,31694,197702,197745,4764,0,heads_default,BkxwjagctbodwBawebgranxbizxcbumaqaczmoauzjBpayjecuAdcyccxuybldjcytzjacceqqnoankljBzvvvvvfcxvvgaBkxwjagctbodwBa,['NONE'],['NONE'],['NONE']
35759116,[35757867],197674,div:int,(none),0,7,96,187.167,190.583,0.982066,31687,197674,197739,4769,0,heads_default,ljzwjagctskywmmdebirakdkcoqapstbAarqymoiBzjypadxecuodcycjbuyoltjdzdiqjicicqAiuabfjazvvvvvfcxvvga,['NONE'],['NONE'],['NONE']
35759593,[35746157],197676,div:int,(none),0,1,100,191.2,206.6,0.925454,31704,197676,197738,4777,0,heads_default,ppjwjagcimilpauzayzarionzykxbpmpqsfacaAdxyzsqBkpapyecuAicycvoxuyzyvqrbyfjqaklvrdzzueluuzvvvvvfcxvvga,['NONE'],['NONE'],['NONE']
35747768,[35723596],197615,div:int,(none),0,34,96,186.269,190.134,0.979665,31677,197615,197729,4767,0,heads_default,ljzwjagctskawmmdebirakdkcnqapstbAarqymoiBzjypadxecuodcycjbuyoltjdzdiqjicicqAiuacfjazvvvvvfcxvvga,['NONE'],['NONE'],['NONE']
35768250,[35763934],197721,div:int,(none),0,1,96,190,193,0.984456,31694,197721,197728,4773,0,heads_default,ihxwjagcebzwzrawxblmfkunBxjqjabotabacypdffBzjpayxecuAycycjbuywlbjikzpncwcqnBocnrbiszvvvvvfcxvvga,['NONE'],['NONE'],['NONE']
35758101,[35752314],197669,div:int,(none),0,7,97,190.833,194.417,0.981562,31689,197669,197728,4764,0,heads_default,iexwjagctbukwsbwebjrannkabxanhyAAaarxmorfzjBpayxecuAdvycjauyolbjmofzjjsAizqnidbrcncAzvvvvvfcxvvga,['NONE'],['NONE'],['NONE']
35752314,[35750216],197639,div:int,(none),0,15,97,192.286,195.143,0.985355,31684,197639,197727,4763,0,heads_default,ihxwjagctbukwsbwebjrannkabxanhyAAaarxmorfzjBpayxecuAdvycjauyolbjmofzjjsAizqnidbrcncAzvvvvvfcxvvga,['NONE'],['NONE'],['NONE']
35763934,[35759292],197698,div:int,(none),0,4,96,189.714,192.857,0.9837,31690,197698,197724,4772,0,heads_default,ihxwjagcebzwzrawxblmfkunBxjqjabotabacypdofBzjpayxecuAycycjbuywlbjikzpncwcqnBoanrbiszvvvvvfcxvvga,['NONE'],['NONE'],['NONE']
35766990,[35760290],197714,div:int,(none),0,1,96,188,191,0.984293,31694,197714,197720,4771,0,heads_default,lwzwjagctskywmmdebirakdkcoqapstbAarqymoiBzjypadxecuodcycjbuyoltjdzdiqjicicqAiuabfjbzvvvvvfcxvvga,['NONE'],['NONE'],['NONE']
35758069,[35748738],197668,div:int,(none),0,1,95,182.571,206.286,0.885036,31689,197668,197716,4763,0,heads_default,BkxwjagctbodwBawebgranxbizxcbumaqaczmoauzjBpayjecuAdcyccxuybldjcytzjacceqqnoankljBzvvvvvfcxvvga,['NONE'],['NONE'],['NONE']
35759441,[35752099],197676,div:int,(none),0,5,97,190.25,194.125,0.980036,31690,197676,197714,4765,0,heads_default,ihxwjagctbukwsbwlbjrankkcbxanheAAadyxmorfzjBpaydecuAdvycjauyolajmofzkjnAizqniobrcncxzvvvvvfcxvvga,['NONE'],['NONE'],['NONE']
35746157,[35740055],197607,div:int,(none),0,24,99,194.043,198.021,0.979907,31692,197607,197714,4776,0,heads_default,ppjwjagcimilpauzayzarionzykxbpmpqsacaAdxyzsqBkpapyecuAicycvoxuyzyvqrbyfjqaklvrdzzueluuzvvvvvfcxvvga,['NONE'],['NONE'],['NONE']
